ACCOUNT,GRADE
A1F4AAFE7157526816644A940DD3169A,1
F2D0C3B0184219CAD3E3F9F57DC82538,2
DC9E059BB73E625D063BDB4031FE1422,2
C4EB681A716975F3F8889C9F9C4DD192,2
74F1C69F9066E80744AD711D5A48F37C,2
57963222A979276E03A3FF1E886B3DAF,1
72790C44B83D4446431D44DA421B3404,2
A01568684C97D654171A4137A68B1108,2
C061D84F3F5579E848C7BF0165A2CAD3,1
00BF7FE1D7A6AAC2287461518516C241,2
6BD17700CBC198D0AD39F0D3C1050470,2
9AA4D67B8D8B58A622B80575901A9DBC,3
0BEA11C39F51CCBE1A2DA9C6DFF19BD0,2
AF175467327516BA32C1619AC43356CB,2
403963A4046A54D2A59189DBF440E59A,2
1D43E7DF1EB703912B378C4A8EB47B95,2
A72D99F8B62951155DF946DA915D41F3,2
F1622CB6BB748D37DF5FF444141C3A45,1
B5A1A281572C6FC3BB51219ED535C2FA,3
E966BA4832A0FD904141B74335E18AA3,2
9E90F76C0A246C29060BE78E7987A092,2
AB8A14C8E72B71D713FF6DB6D2B7CBDE,2
AA57C698DDA08432CD7771A1ACD82BE6,2
4CEBE216A26C268471D1426656C22E36,3
AEE6CF5409F49E8AF89A880D5FD93038,2
4E91A768D3240188B50917E643A54905,2
70E480A705FB3BA10AB5D8AA593AC4EC,3
351AB141FE898C8CB7614E7A9ED6DBC3,2
A30C5DEC5D1F036F10481E2A79962051,2
FF6595DEA4B7C698B7B1F6EA06AFBFB9,2
2C276B0AF3BB1443EDF83E9F93C50108,2
02663C3593115A855A7DC3353FFB3784,2
4A094436A39A63720BE0CA0953E2580D,1
012D737F79FA639492D433FB8DE3B645,3
0C4F6B9312FE2BEBF04A53A000545E92,3
7E82B4BF5B640DEC0FBAF92903F8F0B0,2
F14622378E33D1A29EC065C25D473650,3
E6F6CE9750C67FE64C0AEB237F3DB26B,1
BE5DC57D55940D28758F3B11446D5653,2
DBF76C74479F84F4A964ADC803BB99D3,2
4F0F629F0D8A00850C6B2CDADF4EC2BD,2
8C2F592917E32B6EEFF6E5DB70E43137,2
1AEDB0244C2D7C3F7A98B3506EE86A20,2
A01DD1A1F74575DC661F1F6AA2402E4F,2
EDEF2D353663ECFBAAAA7A3F0793C511,3
1C1A30C5801A6EEABF46B313E817ED8C,2
421AA5272D5A7594EAA319B7E51914A7,2
C1E9879E59C614DBF95B27331E73C62F,2
B49E20FC9DD745A123E42D6FDBA958E0,1
0D4ED84206EA8399AF902B78F2854565,2
1357DE646442AE0172396F93ACFA20E4,2
097C52AA972F305C069C4C0BF8372188,2
0AADDC0C3DCDA75104479C68FDD29264,2
1EBAAE1247BE577A336A8AA2EC65A4A2,2
68E51AF3E5D5098D8885C137E5C29C51,2
877F4265B5A7A09023641CC4202922F9,3
7F3FCC17309991BF87D059802C2A5DE6,1
681A8184D7ABD12853FBFAAB2F74DF2A,2
799062A12399CD3D5C468653B5A7F00F,2
037A0AA110C76030156EF492D4261DE7,1
30F5E4D5EE9C23CF8F10D3F9A180757A,2
A64312EEFD62AF1C448303276F24DA8F,2
E93E0A9C9FA878C98A17E3F28B7F9698,2
4FECAD69388BAF2C00E02E5FD9A95C72,2
A174CD49CF157A711954603EE317AE2F,2
59BF865FA176DEEEBF582D8994B7A574,2
2BC55BABB24768651432222B4D6C5EF1,2
D111D707E8DA2BCC89C6118DD0A32E3B,2
EC9DF935710FF4BD00A2417619E72E89,3
CA22F473C3590DA8D3A393238B22521C,1
A6DD2300A1086A49712A399FCFC578C4,2
24307063E2FDFACB59AECB7776D706B3,2
AE9E8C0A9078D5C3A9292A6FBE4B9B5B,2
21E1314811764802747EEAF0AB11BE32,2
E74AAEAA9F9FC942B18F74EF2F72C178,1
A1ABCA36A7205A596BC60F3EF0219E63,2
1AEDC835F7814CB94FC1B1EA5301BF75,3
F6E8B0BB8F0EED64D350629BD3AA5634,2
F09A7AF343D3D07F9BC99B85DFF34F7A,2
1B4F9429500D4B25E228F57D81276744,2
F8093573FD359EF828417851C1F76CB6,2
5F8B37730DC57B234D64E8F257259D11,1
1FF5BC48A4F96D53263C7AB5A7D571FE,2
EE28746B8873DEC673FF97006CA2E97E,2
8FBC8AE7ADBC9D8D2430FA384F793C88,1
956FD5F25BBE80B6016194F112B658C7,2
B1A823A7CD936CEE0CCF6F28375882F7,2
1CF774DD6956B8FF382C953006F5D13E,3
F7CF98FF5C773A331E2F1A577002EEE0,2
3B9383F25D53B28305CE94A82AB20ECB,2
149BD66FF220E492710DD497C4C5E308,2
EF4C341FC3AAEF46E2CB6AB347F1BE80,2
24A6838214414CF2D5352AF05E3C3B9C,1
9E416086EEE804325B8C2018947458F4,2
FE06FA98F45CFDE858BD4A6CF790FF58,2
DD5523E9630144BD93305EAC692A280A,2
A307492020503BD2C9B7F43A8610BCE2,2
678A1B481AD707E9DA32A8D6C6BB713A,2
EF8C6FEE8800AE65BCB741297EDC7520,2
BC89E77387F7F6ACE739346F73E22822,2
9C6FECAE09522A2D32928B5B5F966903,3
DEB4F76AE417EC67705784E0F7226301,2
100287F5690E1D42E0F71D92124537BE,2
30F8D36C73641BF12717258D809A3685,3
5D7F2CEA328026FC94EEDA5B92259012,2
61058F2FD6D3F1EEA52A4F44055613CA,2
100C4B0F6B7F6FE913311009696C5D27,2
F0544941EAFA85D5AB6A788CAB4857E4,3
9D611486F38911A30720234EFC0C8724,1
7294FF6793B0ABB58AF61E9C93428B62,2
7396E6B14C9451EC3890662D964B3743,2
0AF8B2C3DFBE7AC1B78C6282CDD4A6B8,2
8C05A1EDC888DAF1BC54403FD475B747,2
9CB293A79F4C3C238C84225D47C90CD7,2
707D9CDDA5A3900392D8BE52AD1BFC67,2
4D4856A983B052794A0AA9CDD7E1085E,2
758A7E0C76C95F1DE450F95B51ACB879,1
3728E67481EABFD98E96CC634FF67B51,2
6D6FE49EAF832D035A18881002BE46D0,1
53662DBED31E98B6994EAFB04052B090,2
13792AC157587950C03B51DEA1F547B6,2
B4ACFEF090EFEFCB466C671CCBE0D670,2
A3C03557CF1F8E4CEAD945164040950C,2
272FF8B3E83195A5B905C7E710ED1FD5,2
C53D15D4BA53D002F73B849E7334E56E,2
159C2CD3236E17A7B22FBE98AC88B4B0,1
DA1B8243987FDDA0664E1621012A4B39,2
9A342E0FFEE221BCDA15C6AC52037BBA,2
760875C522D90477C16675A3784D2E3C,2
0B0F8361FBBA7ECC0DC1F980F2C1405F,2
910FA875F37D42778C52B1C3A982653A,2
ABADAD4DA3221796BAD2F5F9374E50AA,2
D186C3F489254BB0DBC129F813244D6E,2
71F47B67E96AD934C77FDC7A41A7C028,2
60425167B9441A4265ED7F16D9F7B55E,2
49A0C11A51BA9367AE1EEB86D8FDCE5C,3
63BCDD9B95580A89078E67E7C166982C,2
DDF3EAF07D9C0BFE44765F7CB91ABA87,2
AFECC8F087D0AD3B52B0A8B20FF5D4E1,2
466FA7873B4D83FAD3A840BC9839DE98,1
863645ADBF7C24F17BB443C51CB1A04A,2
93264DF6638B8A8591C6EE1E09EB97F8,2
61279A8F7C8B0A796C74F2D78956A3A6,1
A27C640D6AC5A39EC2E4A062ED7D0FFA,1
279009B238751723E1C05CEFA80B175E,2
1C0281428F35151CB3F67F8DF3094383,2
03204F1965EACB44E4B8501DF0FCB0BB,2
BE875B3296743834156CE2D877121655,2
4399DCB0723FDE6A7F8F16537F3F4118,1
A8EA511D3D4BE07F09F982F1CC7E3F0D,3
A1BD2AEC09E0C0F61F25C0630CB815B3,2
F6539E9056DFB7646DE2D606AC096A23,3
D4DDDC120B4E29C9186BEDC35BB3926A,3
46930CA12481591B96B6528896426550,2
314D3A5CBCB2D140C4EB335604D8AFF5,1
EF239FFDC83D4653C1E493734322DA16,2
11BDEA6C977D16D26C3D6FD466ECF1A3,2
B2C27539FE768540D2FF20F68F10DC4A,2
8DF1009D3C8B82878D2BA12BBDDE2ADA,1
338E68FDA72465EC2A3C27E76A1534FF,2
EDB0912617AF745523966790D3A827C7,2
4E6F649445EFBDCE3B09FBA58AEED00E,2
589DC544C710622CBAEF26C14712B996,2
CFEB1DB0FF8049B5CC542332C3BA3606,2
FBF8F993CBA05C92352CD6525DBB6795,2
4D2A1F9E5102A5DDFBE03C0C706356CD,1
64620194AA97F9ADAFFEEDF7C14D05AA,2
D6EE296BFC86058A07DBE6A66FB4DFE9,1
9D93A34EEB687D144D3A305DE54478B6,2
7F97032AC9DE6E0736B3BF4878209D92,2
13AF8516960D6E884C897ED4746D73E8,1
FA1DAF6E1CC1B207A4D382351C9027AE,2
DA8A1928657A6489D0404DB955207F3E,2
21E9E4220709843040D3C615A0187581,2
EA00DBE8876237820DCA0DA8EE9D7CE5,2
ABCACC64DC93F7869B19CCD0767F7A26,2
F3DF953484615F37625737F4A3C562F1,1
D3CF38CC34850D9605430F131777C73F,2
B4627A6A6DCB3BCBD20202F8E506F46D,1
D71D48694F677B77C502B1F2D1054802,2
E5FA905843690DB1BBB3FC0B48738BA4,1
A33F5C4FF4A9CC61AB85DC34ACD017AD,2
7D94CFDA7EC49E6EB4C03992AD5A605D,2
596E81E87D059D7F55FD153131F89789,2
8E9AB1247E8E1CA4B5DA8CA8F3D26D5E,2
E0C179832F11DAEACBFA69B784F9F48A,3
651F34C0F99F3C95927CB6EBD548601E,2
BA358ECDD5D8B920FF96B997DD11C9F8,2
A85D80CA112F18D669A9379FDE72A2C7,1
A34562ADA46521CA378D5AF8A15C536C,2
97E8034D8FE9AE03D0FEC5D816E3B4AA,2
CD6BBB5540390791952FB840A1F67F05,2
AB7A2C28DF8D49CE0E6866FF9ED0A633,2
A0B4F447BC05EDC57A03FD7AB9904D61,3
8CB9C11F5860EA94604CAD40BC490D4E,2
3D2198697CD8A76DD9FC2A24BDCBEAAA,1
1FEAC5E9C909AA3AD60554A298263778,2
ED20A11CEE05DF84083C51605D77C726,2
5A46DC8542ACD73FCB05B5F37B65A275,2
35AF7D7DA492E4F01B5DAA20274F701B,2
B474B77F9553B5FAF5AF8FF116AEEBCB,2
91076FD86F154141A9C076F5EE45101C,2
1B723C13F5C539DA8D3B9D08DD9F8729,2
7504AB3044C2A86370A98D470039F6A1,1
CE20889011756AB2924C62CC23004E39,2
EE8BAA353E8FFC0D24C3B186C5A93D7A,2
CA1ECEB8F819F69BF1B3C3FBC2E48624,2
0C0925F4698C7EFAEE08F64ECF777B41,1
A39686F550FB76CC67F1F92EC0D7BB46,1
2BBCB6F32EBC38A0157DADA2B42ADB27,2
EA62B200F2A7A1A8E97C1FB5F07147ED,2
00D0603ABB7A145FA1ED8B225D95D2C8,3
544FF15571FB3691EE3D59F5AEAB6843,1
EF1327054BC4B4FE2425C6F1701D07FB,2
ACDB8A7270FD3887EE79CEAD04F899F5,2
D529C0CD67427AD4E5789A0A8D535D08,2
916C3B03E3B8CDBFFB6D03EC5317128C,2
FAB4E86B1058356D933C9987376B86F0,2
E6C4C6E41CD19EA8BBC58AAE9987CD0C,1
C248B1BEE3A31E9EABF5C126BBBC4903,2
F3AB5C64E9C2F4E8C553C63E0333C60A,1
7D4F88F7AFC8FCF1CBC5318AC9CD6395,2
412DFDBE6ABC770C10E270B4A2A420DB,2
3E730F89FD1F10AA8293811C05D5AD2A,3
E00C1355A5A152F3B014D1EE95832615,1
61A0213131C251BBD7FEE518F9645133,2
6F25485679D8C3BBDEADEFBD60377B23,1
CFFC88FDFDB193021AB200FC5B382E94,3
D895D22A64B1E4322EBBBAB537B95E30,2
640EFB11EDC1C149A257F8DC512ECBF0,2
084B71C4CB6DD145098E99822E61DADB,2
5B696A2F11DB85AB2C898241BFB4AAA4,1
3B27D127018D23F9A7040B61FEFCF028,2
DF64AA3072299B08C60A995C9F4BBEF8,1
0F3867E4B1785C164C1DDFB19B8B5FFC,2
5C8617C9791FA43171F8FC585BBFD81D,2
672B3032F510CE52D2E67E3B997E0312,1
C3AA6AB6F50C6CC60C378114AAEF8060,2
A8D315FF442CA4B8175704F460D9647F,1
419533DB8C5061BDDE3428AAFB42B990,2
8AEA0C3738219267BA75EF954FED9AB1,2
455C4478103207984CE753840D760B22,2
7DC3F1DA77171843FCF74FB2B65CD0FC,2
742A04BDAAED05EAC4DC35E92B3B12FC,2
00DDDEBFBD8311026DEEE166E5186DF7,2
D50ACEEC70049B28F56420BD16CC1512,2
1AF3F382F1448F4FDDA2AF9DEA0DFA4D,2
68B6B4E20717161F25A6D564F30C4879,2
3F21477C168EC293ABB3F905D00D866A,1
5EFB7DDFD786C70F1BDAB5BF3A0CCC1E,2
5C45B4814526FDD779ACA5A4C711C6AA,2
E956E996E4A3089F174C6D728FCE8CFC,3
8F84F36D42825D7BEDCAF521D050E343,2
C0865A0634536D670BDA3DCB191FD8D8,2
02A6D27388B49CFD549E4BF8913794E9,2
0F6F66A31CE3B347B52307DD20D9C7CD,2
EEC3AD668E161D1226DE026B8EACEED5,1
E2A64EE7539A279A9F39FA81DCE69C7D,3
905B1A99453EB2DF527395D4EDA923BE,2
D85333AE01CFD561B18F09B75E232A69,3
77B721AE082DE956C8543E1659BBA150,2
EA805D1BC14F72264C8C96833EAA2E11,2
0A8D6938CBEE10EC81E3986C4E1DA2C8,1
478852ACAA0026B456DB53D76F243F6F,1
5B77AFCF6552762B0E4A44AE1F958A53,2
88CF9BA74B7CCD421B65ECFACC2988BD,2
9FE5ABA81905D5819B83713EC1CD4ED9,3
AB9D8E8690773B440BCB6DD73627AC05,2
2330E63432CBE01C37CEFA2D1D50F922,2
8AAFAB41EC500BDFCA20C7F2F44CB082,3
BE477882358EAC4DCBCB86354DDB90A5,2
77CF63E76219869A6928E468FC6E3F95,2
85D28389B18C053AF0B3876D4C5D3D48,3
B7767A1A7768B6BE573E9D1362AEECC3,2
0C18872EC11E031DF6D6890E699DDD46,2
A91C439DF856BCA4FFA2B8119AF9E701,2
E8B32DFE699BA8A4DED814668A8706ED,3
16F4572B691D50CFF50EA592453A74C3,2
2B41D51BC90B41AB8BCBB13667FB22C7,2
1AA240A0698360766B59F05954801227,2
F1F4EAEF043219DA48D30E8ACEB88F61,3
A3CE9934ED7CE2758649B25EE17178C0,2
DC264A7CEDCC65EE6BEC0AA74C0D5C5D,2
2E48E4FCC1A45B175DDB477FAABBB682,2
55B00643D14C80EF007511F339F64D04,2
C72AAFD6CF0BFEB07D820606DF226F05,1
A5F8369B167FA6E76FD5CB421BC9700B,2
740890422D9E0DC102B9CDE65573776B,2
CD8DBD005ACC585572FA392AA0BC01ED,1
538208791D1463C0DA353DD0828D654E,2
DC21CDD36E10F4625B727E69ABCCD5A0,2
4BCC6E3F22DB08D2F6BC170A8EBAB01A,2
0DEC64532B51B0D81F286DFA30A5397B,2
4AAB2013EFFAFF75A4909E0A5445737E,2
1B3D633077393CF55312C09C4D621B82,2
0DE350DC9CA8F0A1D56FF8D313ECFA18,3
FD1DCAF19D7BD64E49F835758DD32C20,2
E4647C33EC2762DE6C4DAB1EEF7BC331,2
589988BAEAD460DEFDBFC75A1F13A30B,3
F51CFCC7E12123323A6F61BC1B2A179A,2
95A71EBE8DE8F3639AE7D3E50204D63F,3
11C539F74F2CCA4A58AF956C6E640718,3
7DB2355F409AA9FE5B897DA41D3B96E6,2
AF0D3B502C88B8BF035C96C46CA8A638,2
F8AE86907AEB708EC1BA44793A5D26B1,3
B1EC3BB9604A276DB557901A4B02DD38,2
1E6E4C938F35C15EA0C9362E7C95CF0C,1
27621D3DADAAF389A11B6B2F750BA68F,2
335650874D377806E28FBEA4E8B2D400,1
069A779E86E10AAA838E70ADA72B7944,3
2BB8FFE2108FBBC32F0955E3C27186BE,2
86C6DFFC63BF0812CB4FF2427BD862A5,2
1CAD62E53C8A49ED6028F05EE378BED1,2
0DC346355A64D0AC7690AEE84DC67B68,3
EB6B664276741D9BF49A76F8B473B95C,2
521F6B5DE4B88BEC8ADF3F64F6F8C25E,2
34436F7C7F83E0B3257F7DA753C0AAD7,2
74EC052ABBC99BCEC5181EF7C1736DBF,2
1F04E84F5568580173F2637BD58A8F21,2
43766ED0DD0EF12B026D440791C6598E,2
FB7175B4A460FA7ED724935E1363BA48,2
60ED0B35B9063F5270DB78AE34165BAC,2
6B68A3C6F4FDCA7A361482E92FAB4301,1
594B1664D8DD3D60FA1E0743F6838883,2
00D7541F5E010562FBF591DC11FCC13D,2
0A9C58C860C5F819D949A25C789B2C4C,2
D03CC084E0D5B726E199126250C6799A,2
4160E9BCA0ED326F3C056771FD490AC0,2
67388ABFFC8B18CA747BD0B1C6957137,3
5201F44C8381FA1DC582CD2E8DC99E77,1
47053FE01806A2C9B18033B81F95EAAA,3
18D0870DD12FA8CC1DBC649098F6E034,2
250F4E1CD280061688E7A09E2D9C424D,1
C72F35925FF52180D8BE19081E613E00,2
0859BD50BB62A3DFFE138C5AADA5440B,2
CEF0F6E35D5BED5ECE9A198A3BDA1F34,2
B87374A817DB912A4DE12A47A7019FB0,3
DD86D171F98690D5379A36A7E4788FC7,2
54A43D8EA2B3521AE17629971292F8E3,2
54901BDEFD325FBE58141D2AD8CAEF14,2
C66E89201328A77065534B1961CA0574,2
9B49E0111B733D3DE1A21F202DC9A069,2
0142920E31ADC06DFD5B11C7762267CE,2
13353A5BE410F1B75ADCEA90009E16AE,2
C4EF4944FF1427BC15918C867EF33D59,2
EAB3B325CE387A924811B83A316A97D2,2
BB0C5F2AB88BD00EA8EB1D50E9247339,3
6133037DBA2407BF70E48D76FF48DE07,2
4F39F6D2F1F9CFD73D355D4E81C77C09,2
0679222A15DCB2424E6CDD791F7450B6,3
A74667A3C6EAA94F6F897728B28CFA7F,2
456FFFADDA5AC8756293464B632967FE,2
C27FD7B366D89E8D86AA91E43052B1F4,3
82AD19D43883C175C11F2F0B00F6324D,2
4E2BA1CB6ECB23DC8343640BB73F86DE,1
BD1D18461C329CADF6853251567BE9CD,2
1BE9B6BF000D7202B9C6486851FAF51A,2
42046E10823823BE18A5AFB481A8CDFF,3
C136E02E5B10DE6E6177440289C179BF,2
945502451D83F7BEB50DF745B844C828,1
095852E3CFAD72F017F69A9CEC0A3541,2
3FBFE41DDED3F38DAD5AE08CCB2F5A50,2
0EE6AF60FB6E08F6F1E5095295270288,2
C224926B789DCD6C3CD1752B927353FB,2
709470614B0FC04FFBDDFC6EB1E009D9,2
A9EFC9576F0BA362E5C5F7B3FDC3167F,2
6F5F7E099659F2C4E0A96E9F1FC5DCD3,2
2BABCAD34F17554FAB3135AFA3304732,2
0FF5CE31256F256CCDA77E0D4083690E,1
F9B8E9297FAD9CC7C0D811B08B6711DC,2
363B91FB250F13EC15A6B055E4485DC9,2
B50B5563EE4770210EE7DD80229EA9FE,2
AF6691656A7DD95DC57B8E32D5DCECBE,2
A45F909A2D3887B48F3F9A0F39B1C195,3
327F090DA3626E8224D0245450BACD45,2
AD4BAB9CE1483DFB92E8A8527805EBC0,2
81629FB33129649784C5015B5DA86780,2
B2D04FBC58062CFBFA2D6B5ADFC7394D,2
484E5F86ACCCEE564CD216443ECD3065,2
A92DBDF96681A84E1110A43C3AC435C2,2
17A34E7A75E49FC46814155E3841DF67,3
CF8249262D4E7793E0877C7559A5B860,1
C29205337BE4018AD2B5707EA4DABA94,2
1B95D97B7826E26EBA33F2AC081F7A2D,2
C8B799F7C0573166FEA1DCFCF59F8F83,3
CD48C53C2BA0C5B08A8F1984A314E453,2
DBF5465794F3FD2A5C6CAECD23EFA004,2
76748E0DAA628CAB6DCFCEB032E730E7,1
A6036830D6070788381B4AED0678644B,2
BB559AC41063CDE61788F1F4C79F524A,2
674DC0FF6CF557B16F549E1DD2C148AB,2
7A3D64A4E7DC2FF3F2C2B4FF4E7D16C8,1
2E311EC30667A1B78C7B35D0F4B40220,2
E9CC1A3A8F6A60AEEA0860C3F2E29D27,1
805835AE943B5250FDCB551E381D7F3E,2
8C0607ADCF4C98F134926C53957F7DD2,2
C0DB651C219930C28734F8613753C4DD,2
4BCC61E8639608512ABA7AD9CE938D08,2
5B2F9ED804213400150F0EFB4344B99D,2
08D55FB62F02525DF9A09353B1AB4076,2
48A2083942EE164FD81B661670EF9552,2
0197ED924012FB3AA440CD21332C4CE8,2
AC100293B094ECB915E01ED7C1939639,2
12695774C0C77DFA3CEE33C59581C2CD,2
8DC4CF669BA778539CB45DA63C036979,3
733D7A05E2A53ABA85945D66B179BADC,2
0824131BACE7D35FCD04BDB1C82747FC,1
10FB8EBAD20C6BA0CD34B3E56824FDBB,2
79BA716CC68835881FFDF09B3C35A109,2
0CF976ECC513DDDCC960B3804037AC32,1
8F784BA0913FD14C15CC2CE8AE19573F,2
3A4B2674275115776BC4934049458656,2
95575EE5F6C7B03A1FD2B77219FBA8D5,2
3044B026F7022E3692348BB6E89AE385,2
85580F166F229DE823712AC0E32753BE,1
7869A6286F6039FC65720484475F686F,2
7802F36D4FBE6B47C1ACC18B3F645E0E,2
13ED216336DBB9C93F76B66881C1415F,1
95054CF40BF8F558D13D22303AADC32B,1
54E080D30B68E792B0C4B186D2A9CAB1,2
E98DF0927879C0A7BCC874EA9209A209,2
DA62753B48F8D05A1183FFC8F44E3625,2
925733C8135B507FB666DEAA2162CDA8,2
222A520453DEE0B9A73AB417547E6F34,3
FC7B37452F9BA4F680EFA4D5E9437375,2
9A819102230D5878190803E83567BDA2,3
7A94D916D8608F257F717B71CA100C81,3
6E04BB0146EA8CBDCBD366A61785E91C,2
A4C9194B2482682621188F53680A077C,2
307A415B338F203EFF5E4FA7BC850222,3
650366BE23DFCDB7A9ADAD283B4E63CA,2
0F00EB91345B1A02C26A0276789A1202,1
A1E4978BA5EEC4FFD86F22DC992E4DE8,2
44D53578D7916CC1FC4872180DD45633,2
88C4B7AA73BA5A90E4AF2A12788E5D17,2
25733898D66D71271F9D426B32D8F3F4,2
4ADFDC4155177CB9B350EA6BEB57D7C4,2
7DB7FBA3DDB882AE131E705ED126A887,2
7E801A3BC352C2429EDBED1637B1B201,2
DF6891BE73248A54F95C4863DA82D6EF,2
E2B49121B931B94A61622545459B1C05,2
7FE45AC7710BCE3E94E2707949586BC3,2
E4A3F11C13AA4A1047E659A44740B8AB,1
C727BEA87D7B13146898C4D4CDCD12C0,2
73946A5EFF7FF0C4EBB5EDE7670D457A,2
8D1F72FA51AB2CC41D7ABD899BB70C7B,2
8AFA1CBC28522D9ADC73C529B877E951,2
54AF638ABCC3C548232DD6B5E056EFE8,2
CBD5024FB522F95341C07043751D7DCC,3
88BFEEB866E6805AF638C84D40248C50,1
B15EB22D05F66B6A54A8AA2EA7F99E0A,2
D23F4A6B157ED97F47350366CC3B831F,2
7D613272EA9AFBDE74938841F9E24227,1
25872BE5F45D7E7D9F20922F4100939F,2
2C9914C731CA74B8007D1B31CB50C862,2
C59D42B5FA39443BEA60F3F868F4062D,2
D45E54A5D54A9C7BC656A390B1C0E745,2
A0E10AE65A50BBDFAD11E48592F65D33,3
3CC16CC376163F9A2F951A574AB89970,3
2273EAFFF8677F2667C6365CF71255DD,2
9BF1DE821B69CB26563BB6D639724A47,2
C66C29B383EFE24E0B85086C69D3BBA9,1
674D45DF700007101A524219B9B66CF4,2
55839BA19EBEADD71D082BA964F5BA44,3
A2ECC550F82F7DA7EA4DAB4A076C1DF1,2
19FD07093EC27FA275715AEA3E356E18,2
2291DC37713102F5A029155E15044F9F,3
E1523C0E65842CF8364A186065BAFEC9,2
387630DB535D760F2351DD60B7983535,3
C4FAD265DC456F0B708CF0517EA9ADF5,2
6349CE19091BBEA62E579180C956F40F,1
3F1EEAEAE406C93E2DCD9622066B8855,2
4EDD9BF89041F879AAA1ED608319CB4B,2
632D6AD9CAB61CB939735416AB9A4B0C,2
5ED046B17C778FFA990CB9279201055D,1
19C260EA22994B1BC0B420F29C0B9D25,2
4835DC4C9C1378B9112108EC27924701,2
E20730B026D49E0B85D5E46BA8CA8FCA,1
1FFAA279E5D947A66B0DFDE5168619FD,2
E004A5E5A6100526A1061230DBD5820F,2
2419E986E6AE67BE2A53D5248E5EFCD0,2
9D3CA0F71F2F59802EB5266297AC01D9,2
BE80F6A89494885E37AD13E114952958,1
79BFEC39AC63C9236A336EFC5724D9CE,3
CCDC9B30C30B2AB76661B1E1DB8C9F36,2
2A57456FD7AEB4D3BF5EB3973753723A,2
7B8DF93D9CBFE5812FCBD95317F947DC,3
8277BC1D5C5508DE31DF7BCF3F9DA8BA,2
9A9FB7C10D526424ED5FBE25CC2F7355,2
A7FBD4D2881943D6A54EFE1DEB2352CF,2
8ED01DD3DB2FCDB2E1D5A36B83D8B290,2
CC3130DCB653C136CC9F90584C22CB85,2
FD6A5AAB17399329B210046543038699,2
530730759D73D0ACE8F132D2C6E203BE,2
DCD0C12BEA72C347631755567870F708,3
A4E8439F79CFE9DFCE3CADB46D2BC66E,2
9A6FE000FFC568E4E963627B85445752,2
C85BBD166FB5EEF0D84A0EFDC955F7E7,2
6925EFE03B42488D8F909B169DA776CB,2
D5994259E10C36451E2ED708B9666602,1
11AB519314B168438256B201C624205C,2
1F2B0D6117B3CADFA2B2DCB5834D583F,2
33414F27C66DF01A8E5C7D813029F8FE,2
EEC12315DF171C41499E0B84B3655CEF,2
F8BDCE3750BA96E977FE76160BE980C5,3
16B55D7BB9EDF35E3F484687F5A6EDAA,2
BB4203AB5178D584461B489196CB7032,3
692BEA8BFF8601FFA6720A658BE8FAEA,3
F56BCD4CA885CE9339855045BAE9F4A4,2
1997CBC883A24F3763D3C35C28556289,2
EC495F5655480E7728C0F1AB3341F91A,1
6D57F8F8BAC18BD96DF4358E99DAF558,3
803ACBD72A3D952784A2B5C684AD85C0,3
36B0E3CD56004A4D3A970CC93439D65C,2
ED2779302343C7A39A71ED13D6DE2822,1
37E51F8F4FD3F77D9CB8CEB5187052C9,2
7ED3370B775554089221D99D34F457B9,2
8314FE3A687784E5D36B89C36A42199A,3
812CE97E7A22508D2723A5EA28492A4D,2
E83EDDD4AD5DF3903382F6DDEAFCCBED,3
934DA32C1B5AB159F4618E7BD2369A2C,3
BE4531C3E55DF74C8D2D49E54B82A1E0,1
5077C957B6A1AB24824ABEABCE5ECAB9,2
2E7435A24E414B1B77F9F333947B3BCD,2
600DA218216F348857598962BB3F00DA,2
B4782B78DAEEEB1814BF849C557245A9,2
87E32DCFF505DE216F07367C4B33EC5E,1
8A1B10AAF4295E0921B10BA55D2B879B,3
60D088DCAF5DBEF751C4CD37190D85EF,2
82554A5C7D7D5D9D69A6DA02E94532FE,2
DD189771D7FBA6C9FBB8ED9517C5BCDF,3
F9D2E514FB4F4356AB2185D6C4658FE7,2
171D763536F232F91EEA8F55E31FC2AC,2
823AF240DFD77A092C32397205333F50,2
944B5BE83963B2A416FBE9210F4AA832,3
34FA95EA2CA83AF4AD47A7C071A3928D,2
0DCE187A695A8A19BDE2F15F1D3E05B8,3
4F61E176EA8D2CCD5A7DCC2E3A01FBEF,2
590FCFC6F63E3DD60B91E9A70EDF51F8,3
AF1A2030CE4D949EE6264BC67032F5D9,2
318BC9EBD49F0700C997FD6A19976980,2
171669DF8D2C8A2F47E3DE6F057B8FCE,2
DB2CD58071781CCF571263A9B7696CB0,2
6D053AF416935420C408CFE375125746,2
1A70DA758C3666B44B87D61B79EE47CB,2
9C78BC1DD7FF67CEF04CFE6C41664736,2
4DAB30BAAEE3B5C34669E8B847611AC0,3
D9DD95F69F39F3F065BA5D6863335381,2
5734031284EC2BECEABB38FEA121617F,1
F6BCFE57237C790FA935D2DFD74EC6B6,2
BEEC3BB2B1852FA0D7EB5420F99C5948,2
E5FEE589D414D3F0EA479EDEEC8DDD07,2
BD7A75EF6046C4B179D45BCA1F97E924,3
60D4500E0F524F6407AC192394727B8A,2
42A6796EC49FA578EBCEC1C7829156CD,2
B2569CCA4AF9D689A7216BEC01F3E84E,2
D8A610F53D99CEBA0D7AE73CA2B02709,2
